Ammo	Fuel	Life		Ships	Str	Life		Score
5	16.20401	2		0	0	0.6718305		291.70924274435147309180772806
5	16.20401	2		0	0	0.6718305		291.73712670884851451192607126
5	16.20401	2		0	0	0.6718305		291.76501067334555593204441446
5	16.20401	2		0	0	0.6718305		291.79289463784259735216275766
5	16.20401	2		0	0	0.6718305		291.82077860233963877228110086
5	16.20401	2		0	0	0.6718305		291.84866256683668019239944406
5	16.20401	2		0	0	0.6718305		291.87654653133372161251778726
5	16.20401	2		0	0	0.6718305		291.90443049583076303263613046
5	16.20401	2		0	0	0.6718305		291.93231446032780445275447366
5	16.20401	2		0	0	0.6718305		291.96019842482484587287281686
5	16.20401	2		0	0	0.6718305		291.98808238932188729299116006
5	16.20401	2		0	0	0.6718305		292.01596635381892871310950326
5	16.20401	2		0	0	0.6718305		292.04385031831597013322784646
5	16.20401	2		0	0	0.6718305		292.07173428281301155334618966
5	16.20401	2		0	0	0.6718305		292.09961824731005297346453286
5	16.20401	2		0	0	0.6718305		292.12750221180709439358287606
5	16.20401	2		0	0	0.6718305		292.15538617630413581370121926
5	16.20401	2		0	0	0.6718305		292.18327014080117723381956246
5	16.20401	2		0	0	0.6718305		292.21115410529821865393790566
5	16.20401	2		0	0	0.6718305		292.23903806979526007405624886
5	16.20401	2		0	0	0.6718305		292.26692203429230149417459206
5	16.20401	2		0	0	0.6718305		292.29480599878934291429293526
5	16.20401	2		0	0	0.6718305		292.32268996328638433441127846
5	16.20401	2		0	0	0.6718305		292.35057392778342575452962166
5	16.20401	2		0	0	0.6718305		292.37845789228046717464796486
5	16.20401	2		0	0	0.6718305		292.40634185677750859476630806
5	16.20401	2		0	0	0.6718305		292.43422582127455001488465126
5	16.20401	2		0	0	0.6718305		292.46210978577159143500299446
5	16.20401	2		0	0	0.6718305		292.48999375026863285512133766
5	16.20401	2		0	0	0.6718305		292.51787771476567427523968086
5	16.20401	2		0	0	0.6718305		292.54576167926271569535802406
5	16.20401	2		0	0	0.6718305		292.57364564375975711547636726
5	16.20401	2		0	0	0.6718305		292.60152960825679853559471046
5	16.20401	2		0	0	0.6718305		292.62941357275383995571305366
5	16.20401	2		0	0	0.6718305		292.65729753725088137583139686
5	16.20401	2		0	0	0.6718305		292.68518150174792279594974006
5	16.20401	2		0	0	0.6718305		292.71306546624496421606808326
5	16.20401	2		0	0	0.6718305		292.74094943074200563618642646
5	16.20401	2		0	0	0.6718305		292.76883339523904705630476966
5	16.20401	2		0	0	0.6718305		292.79671735973608847642311286
5	16.20401	2		0	0	0.6718305		292.82460132423312989654145606
5	16.20401	2		0	0	0.6718305		292.85248528873017131665979926
5	16.20401	2		0	0	0.6718305		292.88036925322721273677814246
5	16.20401	2		0	0	0.6718305		292.90825321772425415689648566
5	16.20401	2		0	0	0.6718305		292.93613718222129557701482886
5	16.20401	2		0	0	0.6718305		292.96402114671833699713317206
5	16.20401	2		0	0	0.6718305		292.99190511121537841725151526
5	16.20401	2		0	0	0.6718305		293.01978907571241983736985846
5	16.20401	2		0	0	0.6718305		293.04767304020946125748820166
5	16.20401	2		0	0	0.6718305		293.07555700470650267760654486
5	16.20401	2		0	0	0.6718305		293.10344096920354409772488806
5	16.20401	2		0	0	0.6718305		293.13132493370058551784323126
5	16.20401	2		0	0	0.6718305		293.15920889819762693796157446
5	16.20401	2		0	0	0.6718305		293.18709286269466835807991766
5	16.20401	2		0	0	0.6718305		293.21497682719170977819826086
5	16.20401	2		0	0	0.6718305		293.24286079168875119831660406
5	16.20401	2		0	0	0.6718305		293.27074475618579261843494726
5	16.20401	2		0	0	0.6718305		293.29862872068283403855329046
5	16.20401	2		0	0	0.6718305		293.32651268517987545867163366
5	16.20401	2		0	0	0.6718305		293.35439664967691687878997686
5	16.20401	2		0	0	0.6718305		293.38228061417395829890832006
5	16.20401	2		0	0	0.6718305		293.41016457867099971902666326
5	16.20401	2		0	0	0.6718305		293.43804854316804113914500646
5	16.20401	2		0	0	0.6718305		293.46593250766508255926334966
5	16.20401	2		0	0	0.6718305		293.49381647216212397938169286
5	16.20401	2		0	0	0.6718305		293.52170043665916539950003606
5	16.20401	2		0	0	0.6718305		293.54958440115620681961837926
5	16.20401	2		0	0	0.6718305		293.57746836565324823973672246
5	16.20401	2		0	0	0.6718305		293.60535233015028965985506566
5	16.20401	2		0	0	0.6718305		293.63323629464733107997340886
5	16.20401	2		0	0	0.6718305		293.66112025914437250009175206
5	16.20401	2		0	0	0.6718305		293.68900422364141392021009526
5	16.20401	2		0	0	0.6718305		293.71688818813845534032843846
5	16.20401	2		0	0	0.6718305		293.74477215263549676044678166
5	16.20401	2		0	0	0.6718305		293.77265611713253818056512486
5	16.20401	2		0	0	0.6718305		293.80054008162957960068346806
5	16.20401	2		0	0	0.6718305		293.82842404612662102080181126
5	16.20401	2		0	0	0.6718305		293.85630801062366244092015446
5	16.20401	2		0	0	0.6718305		293.88419197512070386103849766
5	16.20401	2		0	0	0.6718305		293.91207593961774528115684086
5	16.20401	2		0	0	0.6718305		293.93995990411478670127518406
5	16.20401	2		0	0	0.6718305		293.96784386861182812139352726
5	16.20401	2		0	0	0.6718305		293.99572783310886954151187046
5	16.20401	2		0	0	0.6718305		294.02361179760591096163021366
5	16.20401	2		0	0	0.6718305		294.05149576210295238174855686
5	16.20401	2		0	0	0.6799055		294.07937972659999380186690006
5	16.20401	2		0	0	0.7110475		294.10726369109703522198524326
5	16.20401	2		0	0	0.7385151		294.13514765559407664210358646
5	16.20401	2		0	0	0.7385151		294.16303162009111806222192966
5	16.20401	2		0	0	0.7840357		294.19091558458815948234027286
5	16.20401	2		0	0	0.8041041		294.21879954908520090245861606
5	16.20401	2		0	0	0.8041041		294.24668351358224232257695926
5	16.20401	2		0	0	0.8041041		294.27456747807928374269530246
5	16.20401	2		0	0	0.8257352		294.30245144257632516281364566
5	16.20401	2		0	0	0.8357614		294.33033540707336658293198886
5	16.20401	2		0	0	0.8357614		294.35821937157040800305033206
5	16.20401	2		0	0	0.8601334		294.38610333606744942316867526
5	16.20401	2		0	0	0.8601334		294.41398730056449084328701846
5	16.20401	2		0	0	0.8601334		294.44187126506153226340536166
5	16.20401	2		0	0	0.8601334		294.46975522955857368352370486
5	16.20401	2		0	0	0.8601334		294.49763919405561510364204806
5	16.20401	2		0	0	0.8601334		294.52552315855265652376039126
5	16.20401	2		0	0	0.8601334		294.55340712304969794387873446
5	16.20401	2		0	0	0.8601334		294.58129108754673936399707766
5	16.20401	2		0	0	0.8601334		294.60917505204378078411542086
5	16.20401	2		0	0	0.8601334		294.63705901654082220423376406
5	16.20401	2		0	0	0.8601334		294.66494298103786362435210726
5	16.20401	2		0	0	0.8601334		294.69282694553490504447045046
5	16.20401	2		0	0	0.8601334		294.72071091003194646458879366
5	16.20401	2		0	0	0.8601334		294.74859487452898788470713686
5	16.20401	2		0	0	0.8601334		294.77647883902602930482548006
5	16.20401	2		0	0	0.8601334		294.80436280352307072494382326
5	16.20401	2		0	0	0.8601334		294.83224676802011214506216646
5	16.20401	2		0	0	0.8601334		294.86013073251715356518050966
5	16.20401	2		0	0	0.8601334		294.88801469701419498529885286
5	16.20401	2		0	0	0.8601334		294.91589866151123640541719606
5	16.20401	2		0	0	0.8601334		294.94378262600827782553553926
5	16.20401	2		0	0	0.8601334		294.97166659050531924565388246
5	16.20401	2		0	0	0.8601334		294.99955055500236066577222566
5	16.20401	2		0	0	0.8601334		295.02743451949940208589056886
5	16.20401	2		0	0	0.8601334		295.05531848399644350600891206
5	16.20401	2		0	0	0.8601334		295.08320244849348492612725526
5	16.20401	2		0	0	0.8601334		295.11108641299052634624559846
5	16.20401	2		0	0	0.8601334		295.13897037748756776636394166
5	16.20401	2		0	0	0.8601334		295.16685434198460918648228486
5	16.20401	2		0	0	0.8601334		295.19473830648165060660062806
5	16.20401	2		0	0	0.8601334		295.22262227097869202671897126
5	16.20401	2		0	0	0.8601334		295.25050623547573344683731446
5	16.20401	2		0	0	0.8601334		295.27839019997277486695565766
5	16.20401	2		0	0	0.8601334		295.30627416446981628707400086
5	16.20401	2		0	0	0.8601334		295.33415812896685770719234406
5	16.20401	2		0	0	0.8601334		295.36204209346389912731068726
5	16.20401	2		0	0	0.8601334		295.38992605796094054742903046
5	16.20401	2		0	0	0.8601334		295.41781002245798196754737366
5	16.20401	2		0	0	0.8601334		295.44569398695502338766571686
5	16.20401	2		0	0	0.8601334		295.47357795145206480778406006
5	16.20401	2		0	0	0.8601334		295.50146191594910622790240326
5	16.20401	2		0	0	0.8601334		295.52934588044614764802074646
5	16.20401	2		0	0	0.8601334		295.55722984494318906813908966
5	16.20401	2		0	0	0.8725639		295.58511380944023048825743286
5	16.20401	2		0	0	0.8896904		295.61299777393727190837577606
5	16.20401	2		0	0	0.9317332		295.64088173843431332849411926
5	16.20401	2		0	0	0.9784375		295.66876570293135474861246246
5	16.20401	2		0	0	0.9909285		295.69664966742839616873080566
5	16.20401	2		0	0	1		300.02813978577159143500299502
5	16.20401	2		0	0	1		305.00478144257632516281364592
5	16.20401	2		0	0	1		308.76577617630413581370121989
5	16.20401	2		0	0	1		310.07410398695502338766571694
5	16.20401	2		0	0	1		310.10198795145206480778406014
5	16.20401	2		0	0	1		313.05261114671833699713317257
5	16.20401	2		0	0	1		313.08049511121537841725151577
5	16.20401	2		0	0	1		313.10837907571241983736985897
5	16.20401	2		0	0	1		313.13626304020946125748820217
5	16.20401	2		0	0	1		313.16414700470650267760654537
5	16.20401	2		0	0	1		313.19203096920354409772488857
5	16.20401	2		0	0	1		313.21991493370058551784323177
5	16.20401	2		0	0	1		313.24779889819762693796157497
5	16.20401	2		0	0	1		313.27568286269466835807991817
5	16.20401	2		0	0	1		313.30356682719170977819826137
5	16.20401	2		0	0	1		313.33145079168875119831660457
5	16.20401	2		0	0	1		313.35933475618579261843494777
5	16.20401	2		0	0	1		313.38721872068283403855329097
5	16.20401	2		0	0	1		313.41510268517987545867163417
5	16.20401	2		0	0	1		313.44298664967691687878997737
5	16.20401	2		0	0	1		313.47087061417395829890832057
5	16.19898	2		0	0	1		313.52264999287218315097932649
5	16.16666	2		0	0	1		313.57441076210295238174855726
5	16.13904	2		0	0	1		313.62615561417395829890832057
5	16.11919	2		0	0	1		318.15209901654082220423376436
5	16.10901	2		0	0	1		318.20382654612662102080181170
5	16.10241	2		0	0	1		318.25555025914437250009175253
5	16.09992	2		0	0	1		318.30727253725088137583139750
5	16.08013	2		0	0	1		318.35898338044614764802074661
5	16.04212	2		0	0	1		318.41067224139289321015092412
5	16.03363	2		0	0	1		318.46235619109703522198524365
5	16.02316	2		0	0	1		318.51403407571241983736985903
5	16.0027	2		0	0	1		318.56570011121537841725151583
5	15.99943	2		0	0	1		318.61736425322721273677814305
5	15.99892	2		0	0	1		322.56403602040102181976116282
5	15.9721	2		0	0	1		322.61568431921758986709844093
5	15.9703	2		0	0	1		322.66733156773829992627003856
5	15.96813	2		0	0	1		322.71897755886256028129962436
5	15.94446	2		0	0	1		322.77060980738327034047122199
5	15.92938	2		0	0	1		322.82223328371463128721678412
5	15.92136	2		0	0	1		322.87385210028267862449489063
5	15.91748	2		0	0	1		322.92546866833001590260139951
5	15.89021	2		0	0	1		327.52453120925515290082988962
5	15.88964	2		0	0	1		327.57613156428473869964645767
5	15.88488	2		0	0	1		327.62772915304213514935059968
5	15.88446	2		0	0	1		327.67932650511314106651036299
5	15.86959	2		0	0	1		327.73091518854509372923225648
5	15.8561	2		0	0	1		327.78249601694746059313758192
5	15.85609	2		0	0	1		327.83407684534982745704290736
5	15.85565	2		0	0	1		327.88565740748000497183580677
5	15.84829	2		0	0	1		327.93723367966935408426184227
5	15.83812	2		0	0	1		327.98880401990604047479438665
5	15.83812	2		0	0	1		328.01668798440308189491272985
5	15.83812	2		0	0	1		328.04457194890012331503107305
5	15.83812	2		0	0	1		328.07245591339716473514941625
5	15.83812	2		0	0	1		335.08663663578523152946555724
5	15.83812	2		0	0	1		335.11452060028227294958390044
5	15.83812	2		0	0	1		335.14240456477931436970224364
5	15.83812	2		0	0	1		335.17028852927635578982058684
5	15.83812	2		0	0	1		335.19817249377339720993893004
5	15.83812	2		0	0	1		335.22605645827043863005727324
5	15.83812	2		0	0	1		335.25394042276748005017561644
5	15.83812	2		0	0	1		335.28182438726452147029395964
5	15.83812	2		0	0	1		335.30970835176156289041230284
5	15.83812	2		0	0	1		335.33759231625860431053064604
5	15.83812	2		0	0	1		335.36547628075564573064898924
5	15.83812	2		0	0	1		335.39336024525268715076733244
5	15.83812	2		0	0	1		335.42124420974972857088567564
5	15.83812	2		0	0	1		335.44912817424676999100401884
5	15.83812	2		0	0	1		335.47701213874381141112236204
5	15.83812	2		0	0	1		335.50489610324085283124070524
5	15.83812	2		0	0	1		335.53278006773789425135904844
5	15.83812	2		0	0	1		335.56066403223493567147739164
5	15.83812	2		0	0	1		335.58854799673197709159573484
5	15.83812	2		0	0	1		335.61643196122901851171407804
5	15.83812	2		0	0	1		335.64431592572605993183242124
5	15.83812	2		0	0	1		335.67219989022310135195076444
5	15.83812	2		0	0	1		335.70008385472014277206910764
5	15.83812	2		0	0	1		335.72796781921718419218745084
5	15.83812	2		0	0	1		335.75585178371422561230579404
5	15.83812	2		0	0	1		335.78373574821126703242413724
5	15.83812	2		0	0	1		335.81161971270830845254248044
5	15.83812	2		0	0	1		335.83950367720534987266082364
5	15.83812	2		0	0	1		335.86738764170239129277916684
5	15.83812	2		0	0	1		335.89527160619943271289751004
5	15.83812	2		0	0	1		335.92315557069647413301585324
5	15.83812	2		0	0	1		335.95103953519351555313419644
5	15.83812	2		0	0	1		335.97892349969055697325253964
5	15.83812	2		0	0	1		336.00680746418759839337088284
5	15.83812	2		0	0	1		336.03469142868463981348922604
5	15.83812	2		0	0	1		336.06257539318168123360756924
5	15.83812	2		0	0	1		336.09045935767872265372591244
5	15.83812	2		0	0	1		336.11834332217576407384425564
5	15.83812	2		0	0	1		336.14622728667280549396259884
5	15.83812	2		0	0	1		336.17411125116984691408094204
5	15.83812	2		0	0	1		336.20199521566688833419928524
5	15.83812	2		0	0	1		336.22987918016392975431762844
5	15.83812	2		0	0	1		336.25776314466097117443597164
5	15.83812	2		0	0	1		336.28564710915801259455431484
5	15.83812	2		0	0	1		336.31353107365505401467265804
5	15.83812	2		0	0	1		336.34141503815209543479100124
5	15.83812	2		0	0	1		336.36929900264913685490934444
5	15.83812	2		0	0	1		336.39718296714617827502768764
5	15.83812	2		0	0	1		336.42506693164321969514603084
5	15.83812	2		0	0	1		336.45295089614026111526437404
5	15.83812	2		0	0	1		336.48083486063730253538271724
5	15.83812	2		0	0	1		336.50871882513434395550106044
5	15.83812	2		0	0	1		336.53660278963138537561940364
5	15.83812	2		0	0	1		336.56448675412842679573774684
5	15.83812	2		0	0	1		336.59237071862546821585609004
5	15.83812	2		0	0	1		336.62025468312250963597443324
5	15.83812	2		0	0	1		336.64813864761955105609277644
5	15.83812	2		0	0	1		336.67602261211659247621111964
5	15.83812	2		0	0	1		336.70390657661363389632946284
5	15.83812	2		0	0	1		336.73179054111067531644780604
5	15.83812	2		0	0	1		336.75967450560771673656614924
5	15.83812	2		0	0	1		336.78755847010475815668449244
5	15.83812	2		0	0	1		336.81544243460179957680283564
5	15.83812	2		0	0	1		336.84332639909884099692117884
5	15.83812	2		0	0	1		336.87121036359588241703952204
5	15.83812	2		0	0	1		336.89909432809292383715786524
5	15.83812	2		0	0	1		336.92697829258996525727620844
5	15.83812	2		0	0	1		336.95486225708700667739455164
5	15.83812	2		0	0	1		336.98274622158404809751289484
5	15.83812	2		0	0	1		337.01063018608108951763123804
5	15.83812	2		0	0	1		337.03851415057813093774958124
5	15.83812	2		0	0	1		337.06639811507517235786792444
5	15.83812	2		0	0	1		337.09428207957221377798626764
5	15.83812	2		0	0	1		337.12216604406925519810461084
5	15.83812	2		0	0	1		337.15005000856629661822295404
5	15.83812	2		0	0	1		337.17793397306333803834129724
5	15.83812	2		0	0	1		337.20581793756037945845964044
5	15.83812	2		0	0	1		337.23370190205742087857798364
5	15.83812	2		0	0	1		337.26158586655446229869632684
5	15.83812	2		0	0	1		337.28946983105150371881467004
5	15.83812	2		0	0	1		337.31735379554854513893301324
5	15.83812	2		0	0	1		337.34523776004558655905135644
5	15.83812	2		0	0	1		337.37312172454262797916969964
5	15.83812	2		0	0	1		337.40100568903966939928804284
4	15.83812	2		0	0	1		337.42888965353671081940638604
4	15.83812	2		0	0	1		337.45677361803375223952472924
4	15.83812	2		0	0	1		337.48465758253079365964307244
4	15.83812	2		0	0	1		337.51254154702783507976141564
4	15.83812	2		0	0	1		365.64916262915508362169696570
4	15.83812	2		0	0	1		367.48448990387942281095246865
4	15.83812	2		0	0	1		367.51237386837646423107081185
4	15.83812	2		0	0	1		367.54025783287350565118915505
4	15.83812	2		0	0	1		367.56814179737054707130749825
4	15.83812	2		0	0	1		367.59602576186758849142584145
4	15.83812	2		0	0	1		380.82942530273819843510034309
4	15.83812	2		0	0	1		380.85730926723523985521868629
4	15.83812	2		0	0	1		380.88519323173228127533702949
4	15.83812	2		0	0	1		380.91307719622932269545537269
4	15.83812	2		0	0	1		380.94096116072636411557371589
4	15.83812	2		0	0	1		380.96884512522340553569205909
4	15.83812	2		0	0	1		380.99672908972044695581040229
4	15.83812	2		0	0	1		381.02461305421748837592874549
4	15.83812	2		0	0	1		381.05249701871452979604708869
4	15.83812	2		0	0	1		381.08038098321157121616543189
4	15.83514	2		0	0	1		381.13194959267902683746720704
4	15.81032	2		0	0	1		381.18350370510506234042578692
4	15.75411	2		0	0	1		381.23502497729441145285182242
4	15.7529	2		0	0	1		381.28654553942458896764472183
4	15.74448	2		0	0	1		381.33806117551926352385773958
4	15.74301	2		0	0	1		381.38957593883287299131336088
4	15.72741	2		0	0	1		381.44108157492754754752637863
4	15.71927	2		0	0	1		381.49258243291571322799975141
4	15.71901	2		0	0	1		381.54408314297488482563288750
4	15.71437	2		0	0	1		381.59558114593346470728969223
4	15.68671	2		0	0	1		381.64706292108139370137253247
4	15.66968	2		0	0	1		381.69853471102222210373939638
4	15.66906	2		0	0	1		381.75000613114056529900566857
4	15.66142	2		0	0	1		381.80147306901038778421276916
4	15.66078	2		0	0	1		381.85293962226482565403525437
4	15.65958	2		0	0	1		381.90440546546009192622460348
4	15.65958	2		0	0	1		381.93228942995713334634294668
4	15.65958	2		0	0	1		381.96017339445417476646128988
4	15.65958	2		0	0	1		381.98805735895121618657963308
4	15.65958	2		0	0	1		382.01594132344825760669797628
4	15.65958	2		0	0	1		382.04382528794529902681631948
4	15.65958	2		0	0	1		382.07170925244234044693466268
4	15.65958	2		0	0	1		382.09959321693938186705300588
4	15.65958	2		0	0	1		382.12747718143642328717134908
4	15.65958	2		0	0	1		382.15536114593346470728969228
4	15.65958	2		0	0	1		382.18324511043050612740803548
4	15.65958	2		0	0	1		382.21112907492754754752637868
4	15.65958	2		0	0	1		382.23901303942458896764472188
4	15.65958	2		0	0	1		382.26689700392163038776306508
4	15.65958	2		0	0	1		382.29478096841867180788140828
4	15.65958	2		0	0	1		382.32266493291571322799975148
4	15.65958	2		0	0	1		382.35054889741275464811809468
4	15.65958	2		0	0	1		382.37843286190979606823643788
4	15.65958	2		0	0	1		382.40631682640683748835478108
4	15.65958	2		0	0	1		382.43420079090387890847312428
4	15.65958	2		0	0	1		382.46208475540092032859146748
4	15.65958	2		0	0	1		382.48996871989796174870981068
4	15.65958	2		0	0	1		382.51785268439500316882815388
4	15.65958	2		0	0	1		382.54573664889204458894649708
4	15.65958	2		0	0	1		382.57362061338908600906484028
4	15.65958	2		0	0	1		382.60150457788612742918318348
4	15.65958	2		0	0	1		382.62938854238316884930152668
4	15.65958	2		0	0	1		382.65727250688021026941986988
4	15.65958	2		0	0	1		387.25193789285141839089249937
4	15.65958	2		0	0	1		387.27982185734845981101084257
4	15.65958	2		0	0	1		387.30770582184550123112918577
4	15.65958	2		0	0	1		387.33558978634254265124752897
4	15.65958	2		0	0	1		387.36347375083958407136587217
4	15.65958	2		0	0	1		387.39135771533662549148421537
4	15.65958	2		0	0	1		387.41924167983366691160255857
4	15.65958	2		0	0	1		387.44712564433070833172090177
4	15.65958	2		0	0	1		387.47500960882774975183924497
4	15.65958	2		0	0	1		387.50289357332479117195758817
4	15.65958	2		0	0	1		387.53077753782183259207593137
4	15.65466	2		0	0	1		387.58224049640171424888066510
4	15.61777	2		0	0	1		387.63368176859106336130670060
4	15.60143	2		0	0	1		387.68511342539579708911735149
4	15.59852	2		0	0	1		387.73654338101709886426528048
4	15.59606	2		0	0	1		387.78797188693425862757888995
4	15.58883	2		0	0	1		387.83939613249638880509368285
4	15.58737	2		0	0	1		387.89081952007035330213510297
4	15.5859	2		0	0	1		387.94224203486325271041912664
4	15.56945	2		0	0	1		387.99365486030703969266764735
4	15.54357	2		0	0	1		388.04505241947863732580374202
4	15.52816	2		0	0	1		388.09644088101709886426528048
4	15.51839	2		0	0	1		388.14782358811769058024161184
4	15.49546	2		0	0	1		388.19919274492242430805226273
4	15.49076	2		0	0	1		388.25055912066206927846646391
4	15.44843	2		0	0	1		388.30190045202301602402859409
4	15.41741	2		0	0	1		388.35322339580999827254930415
4	15.41605	2		0	0	1		388.40454554078041247373273610
4	15.41583	2		0	0	1		388.45586755261473200035995503
4	15.40998	2		0	0	1		388.50718608811769058024161183
4	15.3949	2		0	0	1		388.55849568870940655657297278
4	15.38877	2		0	0	1		388.60980165024786809503451124
4	15.37314	2		0	0	1		388.66109832184550123112918580
4	15.35094	2		0	0	1		388.71238179817686217787474793
4	15.32852	2		0	0	1		388.76365194610585626071498462
4	15.32161	2		0	0	1		388.81491798160881484059664142
4	15.31796	2		0	0	1		388.86618184255556040272681893
4	15.30748	2		0	0	1		388.91743946089875566899900828
4	15.29396	2		0	0	1		388.96868903190467282876232189
4	15.26101	2		0	0	1		389.01991895794017578734220355
4	15.25889	2		0	0	1		389.07114762657922904178007337
4	15.22159	2		0	0	1		389.12235401711177342047829822
4	15.20167	2		0	0	1		389.17354849936029413053746982
4	15.19578	2		0	0	1		389.22473946089875566899900828
4	15.1917	2		0	0	1		389.27592798160881484059664142
4	15.15275	2		0	0	1		389.32709317391650714828894911
4	15.12666	2		0	0	1		389.37824273012952489976823905
4	15.11483	2		0	0	1		389.42938518575082667491616804
4	15.10235	2		0	0	1		389.48052015616502785834812070
4	15.09713	2		0	0	1		389.53165197569165507728303194
4	15.0852	2		0	0	1		389.58277663545496868675048756
4	15.06015	2		0	0	1		389.63388623604668466308184851
4	15.0452	2		0	0	1		389.68498684255556040272681892
4	15.00727	2		0	0	1		389.73606460882774975183924496
4	14.99249	2		0	0	1		389.78713346977449531396942247
4	14.98572	2		0	0	1		389.83819823308810478142504377
4	14.9594	2		0	0	1		389.88924712362064916012326862
4	14.94288	2		0	0	1		389.94028602894609294710551714
4	14.91842	2		0	0	1		389.99131014137212845006409702
4	14.9147	2		0	0	1		390.04233200527745389385107927
4	14.90592	2		0	0	1		390.09334855853189176367356448
4	14.90164	2		0	0	1		390.14436252302893318379190768
4	14.89975	2		0	0	1		390.19537533367982075775640472
4	14.88898	2		0	0	1		390.24638163545496868675048756
4	14.8862	2		0	0	1		390.29738625083958407136587218
4	14.86277	2		0	0	1		390.34837666504076750331853490
4	14.861	2		0	0	1		390.39936599936029413053746981
4	14.861	2		0	0	1		390.42724996385733555065581301
4	14.861	2		0	0	1		390.45513392835437697077415621
4	14.861	2		0	0	1		390.48301789285141839089249941
4	14.861	2		0	0	1		390.51090185734845981101084261
4	14.861	2		0	0	1		390.53878582184550123112918581
4	14.861	2		0	0	1		390.56666978634254265124752901
4	14.861	2		0	0	1		390.59455375083958407136587221
4	17.861	2		0	0	1		390.62243771533662549148421541
4	17.861	2		0	0	1		390.65032167983366691160255861
4	17.861	2		0	0	1		390.67820564433070833172090181
4	17.861	2		0	0	1		390.70608960882774975183924501
4	17.861	2		0	0	1		390.73397357332479117195758821
4	17.861	2		0	0	1		390.76185753782183259207593141
4	17.861	2		0	0	1		390.78974150231887401219427461
4	17.861	2		0	0	1		390.81762546681591543231261781
4	17.861	2		0	0	1		390.84550943131295685243096101
4	17.861	2		0	0	1		390.87339339580999827254930421
4	17.861	2		0	0	1		390.90127736030703969266764741
4	17.861	2		0	0	1		390.92916132480408111278599061
4	17.861	2		0	0	1		390.95704528930112253290433381
4	17.861	2		0	0	1		390.98492925379816395302267701
4	17.861	2		0	0	1		391.01281321829520537314102021
4	17.861	2		0	0	1		391.04069718279224679325936341
4	17.861	2		0	0	1		391.06858114728928821337770661
4	17.861	2		0	0	1		391.09646511178632963349604981
4	17.861	2		0	0	1		391.12434907628337105361439301
4	17.861	2		0	0	1		391.15223304078041247373273621
4	17.861	2		0	0	1		391.18011700527745389385107941
4	17.861	2		0	0	1		391.20800096977449531396942261
4	17.861	2		0	0	1		391.23588493427153673408776581
4	17.861	2		0	0	1		391.26376889876857815420610901
4	17.861	2		0	0	1		391.29165286326561957432445221
4	17.861	2		0	0	1		391.31953682776266099444279541
4	17.861	2		0	0	1		391.34742079225970241456113861
4	17.861	2		0	0	1		391.37530475675674383467948181
4	17.861	2		0	0	1		391.40318872125378525479782501
4	17.861	2		0	0	1		391.43107268575082667491616821
4	17.861	2		0	0	1		391.45895665024786809503451141
4	17.861	2		0	0	1		391.48684061474490951515285461
4	17.861	2		0	0	1		391.51472457924195093527119781
4	17.861	2		0	0	1		391.54260854373899235538954101
4	17.861	2		0	0	1		391.57049250823603377550788421
4	17.861	2		0	0	1		391.59837647273307519562622741
4	17.861	2		0	0	1		391.62626043723011661574457061
4	17.861	2		0	0	1		391.65414440172715803586291381
4	17.861	2		0	0	1		391.68202836622419945598125701
4	17.861	2		0	0	1		391.70991233072124087609960021
4	17.861	2		0	0	1		391.73779629521828229621794341
4	17.861	2		0	0	1		391.76568025971532371633628661
4	17.861	2		0	0	1		391.79356422421236513645462981
4	17.861	2		0	0	1		391.82144818870940655657297301
4	17.861	2		0	0	1		391.84933215320644797669131621
4	17.861	2		0	0	1		394.15758533272673826374876672
4	17.861	2		0	0	1		394.18546929722377968386710992
4	17.861	2		0	0	1		394.21335326172082110398545312
4	17.861	2		0	0	1		394.24123722621786252410379632
4	17.861	2		0	0	1		394.26912119071490394422213952
4	17.861	2		0	0	1		394.29700515521194536434048272
4	17.861	2		0	0	1		394.32488911970898678445882592
4	17.861	2		0	0	1		394.35277308420602820457716912
4	17.861	2		0	0	1		394.38065704870306962469551232
4	17.861	2		0	0	1		394.40854101320011104481385552
4	17.861	2		0	0	1		394.43642497769715246493219872
4	17.861	2		0	0	1		394.46430894219419388505054192
4	17.861	2		0	0	1		394.49219290669123530516888512
4	17.861	2		0	0	1		394.52007687118827672528722832
4	17.861	2		0	0	1		394.54796083568531814540557152
4	17.861	2		0	0	1		394.57584480018235956552391472
4	17.861	2		0	0	1		394.60372876467940098564225792
4	17.861	2		0	0	1		394.63161272917644240576060112
4	17.861	2		0	0	1		394.65949669367348382587894432
4	17.861	2		0	0	1		394.68738065817052524599728752
4	17.861	2		0	0	1		394.71526462266756666611563072
4	17.861	2		0	0	1		394.74314858716460808623397392
4	17.861	2		0	0	1		396.97148516388426077403382111
4	17.861	2		0	0	1		396.99936912838130219415216431
4	17.861	2		0	0	1		397.02725309287834361427050751
4	17.861	2		0	0	1		397.05513705737538503438885071
4	17.861	2		0	0	1		397.08302102187242645450719391
4	17.861	2		0	0	1		397.11090498636946787462553711
4	17.861	2		0	0	1		397.13878895086650929474388031
4	17.861	2		0	0	1		397.16667291536355071486222351
4	17.861	2		0	0	1		397.19455687986059213498056671
4	17.861	2		0	0	1		398.04621406567852178669141445
4	17.861	2		0	0	1		398.07409803017556320680975765
4	17.861	2		0	0	1		398.10198199467260462692810085
